Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
23-02-2024;05:50:00.000,"1209.686","800.36","2895.589","0","39.6","41.65","0.01","5.645","0","45.52","15.97","0","2.02","0","9.75","11.1","0.712","1.291"
23-02-2024;06:00:00.000,"1209.686","800.36","2895.589","0","38.62","40.01","0.01","5.645","0","44.13","15.62","0","2.02","0","9.73","11.06","0.712","1.291"
23-02-2024;06:10:00.000,"1209.686","800.36","2895.589","0","37.81","38.66","0.01","5.645","0","42.71","15.25","0","2.02","0","9.73","11.03","0.712","1.291"
23-02-2024;06:20:00.000,"1210.005","802.79","2895.589","17.04","43.56","41.83","0.01","5.646","0","65.48","15.02","0","2.02","0","9.44","10.98","0.712","1.291"
23-02-2024;06:30:00.000,"1212.097","802.79","2895.589","16.94","47.36","43.45","0.01","5.655","0","60.82","15.03","0","2.02","0","9.36","10.92","0.712","1.291"
23-02-2024;06:40:00.000,"1214.323","802.79","2895.589","0.07","46.62","46.5","0.01","5.667","0","57.04","18.95","0","2.02","0","9.31","10.85","0.712","1.291"
23-02-2024;06:50:00.000,"1214.323","802.79","2895.589","0","45.1","45.71","0.01","5.667","0","54.48","18.88","0","2.02","0","9.24","10.81","0.712","1.291"
23-02-2024;07:00:00.000,"1214.323","802.79","2895.589","0","43.56","45.41","0.01","5.667","0","51.96","18.12","0","2.02","0","9.17","10.72","0.712","1.291"
23-02-2024;07:10:00.000,"1214.323","802.79","2895.589","0","42.23","44.6","0.01","5.667","0","50.12","17.6","0","2.02","0","9.14","10.66","0.712","1.291"
23-02-2024;07:20:00.000,"1214.323","802.79","2895.589","0","41.44","43.58","0.01","5.667","0","48.56","17.16","0","2.02","0","9.13","10.6","0.712","1.291"
23-02-2024;07:30:00.000,"1214.323","802.79","2895.589","0","40.66","42.27","0.01","5.667","0","46.97","16.68","0","2.02","0","9.1","10.55","0.712","1.291"
23-02-2024;07:40:00.000,"1214.323","802.79","2895.589","0","39.73","40.71","0.01","5.667","0","45.62","16.3","0","2.02","0","9.11","10.5","0.712","1.291"
23-02-2024;07:50:00.000,"1214.323","805.09","2895.589","16.77","40.68","40.91","0.01","5.667","0","44.43","15.94","0","2.02","0","9.1","10.46","0.712","1.291"
23-02-2024;08:00:00.000,"1215.98","805.09","2895.589","16.76","45.55","41.89","0.01","5.674","0","61.95","15.83","0","2.02","0","9.06","10.42","0.712","1.291"
23-02-2024;08:10:00.000,"1218.962","805.09","2895.589","16.85","49.45","45.15","0.01","5.688","0","58.46","18.36","0","2.02","0","8.91","10.37","0.712","1.291"
23-02-2024;08:20:00.000,"1219.49","805.09","2895.589","0","45.51","45.64","0.01","5.691","0","55.51","20.51","0","2.02","0","8.74","10.32","0.712","1.291"
23-02-2024;08:30:00.000,"1219.49","805.09","2895.589","0","43.73","45.44","0.01","5.691","0","52.62","19.5","0","2.02","0","8.61","10.24","0.712","1.291"
23-02-2024;08:40:00.000,"1219.49","805.09","2895.589","0","42.45","44.82","0.01","5.691","0","50.7","18.86","0","2.02","0","8.59","10.16","0.712","1.291"
23-02-2024;08:50:00.000,"1219.49","805.09","2895.589","0","41.65","43.93","0.01","5.691","0","48.93","18.29","0","2.02","0","8.66","10.1","0.712","1.291"
23-02-2024;09:00:00.000,"1219.49","805.09","2895.589","0","40.89","42.47","0.01","5.691","0","47.41","17.79","0","2.02","0","8.71","10.04","0.712","1.291"
23-02-2024;09:10:00.000,"1219.49","805.09","2895.589","0","40.11","41.22","0.01","5.691","0","46.07","17.32","0","2.02","0","8.71","10.03","0.712","1.291"
23-02-2024;09:20:00.000,"1219.49","805.09","2895.589","0","39.15","39.64","0.01","5.691","0","44.55","16.81","0","2.02","0","8.79","10","0.712","1.291"
23-02-2024;09:30:00.000,"1220.569","807.42","2895.589","16.91","44.15","41.22","0.01","5.696","0","63.36","16.6","0","2.02","0","8.81","9.99","0.712","1.291"
23-02-2024;09:40:00.000,"1223.325","807.42","2895.589","16.88","48.34","43.97","0.01","5.708","0","59.59","17.63","0","2.02","0","8.78","9.99","0.712","1.291"
23-02-2024;09:50:00.000,"1224.979","807.42","2895.589","0","46.19","45.92","0.01","5.716","0","56","21.56","0","2.02","0","8.76","9.97","0.712","1.291"
23-02-2024;10:00:00.000,"1224.979","807.42","2895.589","0","44.4","45.81","0.01","5.716","0","53.47","20.67","0","2.02","0","8.78","9.97","0.712","1.291"
23-02-2024;10:10:00.000,"1224.979","807.42","2895.589","0","43.03","45.12","0.01","5.716","0","51.15","19.88","0","2.02","0","8.75","9.98","0.712","1.291"
23-02-2024;10:20:00.000,"1224.979","807.42","2895.589","0","42.08","44.14","0.01","5.716","0","49.51","19.32","0","2.02","0","8.81","9.94","0.712","1.291"
23-02-2024;10:30:00.000,"1224.979","807.42","2895.589","0","41.44","42.57","0.01","5.716","0","48.25","18.82","0","2.02","0","8.82","9.96","0.712","1.291"
23-02-2024;10:40:00.000,"1224.979","807.42","2895.589","0","40.81","41.28","0.01","5.716","0","46.86","18.25","0","2.02","0","8.93","9.98","0.712","1.291"
23-02-2024;10:50:00.000,"1224.979","807.42","2895.589","0","40.14","39.93","0.01","5.716","0","45.81","17.8","0","2.02","0","9.06","10","0.712","1.291"
23-02-2024;11:00:00.000,"1224.979","807.42","2895.589","0","39.49","38.51","0.01","5.716","0","44.89","17.39","0","2.02","0","9.15","10.01","0.712","1.291"
23-02-2024;11:10:00.000,"1225.776","809.83","2895.589","16.86","41.63","39.13","0.01","5.72","0","64.43","17.12","0","2.02","0","9.4","10.02","0.712","1.291"
23-02-2024;11:20:00.000,"1228.454","809.83","2895.589","16.79","46.71","41.77","0.01","5.732","0","60.85","17.73","0","2.02","0","9.91","10.07","0.712","1.291"
23-02-2024;11:30:00.000,"1232.247","809.83","2895.589","16.85","49.33","44.32","0.01","5.749","0","57.38","22.28","0","2.02","0","10.15","10.1","0.712","1.291"
23-02-2024;11:40:00.000,"1235.928","809.83","2895.589","16.82","50.55","47.06","0.01","5.764","0","54.59","25.08","0","2.02","0","10.27","10.15","0.712","1.291"
23-02-2024;11:50:00.000,"1236.044","809.83","2895.589","0","46.53","46.74","0.01","5.765","0","52.42","25.15","0","2.02","0","10.4","10.17","0.712","1.291"
23-02-2024;12:00:00.000,"1236.044","809.83","2895.589","0","44.91","46.45","0.01","5.765","0","50.31","24.07","0","2.02","0","10.55","10.2","0.712","1.291"
23-02-2024;12:10:00.000,"1236.044","809.83","2895.589","0","43.83","45.61","0.01","5.765","0","48.77","23.31","0","2.02","0","10.84","10.25","0.712","1.291"
23-02-2024;12:20:00.000,"1236.044","809.83","2895.589","0","43.06","44.34","0.01","5.765","0","47.59","22.65","0","2.02","0","11.13","10.32","0.712","1.291"
23-02-2024;12:30:00.000,"1236.044","809.83","2895.589","0","42.44","43.22","0.01","5.765","0","46.36","21.99","0","2.02","0","11.23","10.39","0.712","1.291"
23-02-2024;12:40:00.000,"1236.044","809.83","2895.589","0","41.8","42.13","0.01","5.765","0","45.24","21.47","0","2.02","0","11.31","10.49","0.712","1.291"
23-02-2024;12:50:00.000,"1236.044","809.83","2895.589","0","41.01","40.75","0.01","5.765","0","44.14","20.91","0","2.02","0","11.29","10.59","0.712","1.291"
23-02-2024;13:00:00.000,"1236.044","810.85","2895.589","0","40.19","39.43","0.01","5.765","0","42.91","20.37","0","2.02","0","11.16","10.67","0.712","1.291"
23-02-2024;13:10:00.000,"1237.316","812.23","2895.589","16.8","45.46","42.39","0.01","5.77","0","63.24","20.09","0","2.02","0","11.3","10.74","0.712","1.291"
23-02-2024;13:20:00.000,"1239.979","812.23","2895.589","16.83","48.89","44.8","0.01","5.783","0","59.51","21.31","0","2.02","0","11.55","10.82","0.712","1.291"
23-02-2024;13:30:00.000,"1241.937","812.23","2895.589","0","46.61","46.5","0.01","5.792","0","56.4","24.75","0","2.02","0","11.76","10.89","0.712","1.291"
23-02-2024;13:40:00.000,"1241.937","812.23","2895.589","0","45.23","46.02","0.01","5.792","0","53.94","23.96","0","2.02","0","11.76","10.96","0.712","1.291"
23-02-2024;13:50:00.000,"1241.937","812.23","2895.589","0","43.96","45.43","0.01","5.792","0","51.83","23.2","0","2.02","0","11.81","11.03","0.712","1.291"
23-02-2024;14:00:00.000,"1241.937","812.23","2895.589","0","43.09","44.28","0.01","5.792","0","50.51","22.59","0","2.02","0","11.92","11.13","0.712","1.291"
23-02-2024;14:10:00.000,"1241.937","812.23","2895.589","0","42.35","42.66","0.01","5.792","0","48.96","21.98","0","2.02","0","12","11.2","0.712","1.291"
23-02-2024;14:20:00.000,"1241.937","812.23","2895.589","0","41.68","41.27","0.01","5.792","0","47.63","21.49","0","2.02","0","11.98","11.28","0.712","1.291"
23-02-2024;14:30:00.000,"1241.937","812.23","2895.589","0","40.88","39.58","0.01","5.792","0","46.55","21.03","0","2.02","0","12.07","11.36","0.712","1.291"
23-02-2024;14:40:00.000,"1241.937","812.23","2895.589","0","40.13","38.06","0.01","5.792","0","45.31","20.57","0","2.02","0","12.15","11.42","0.712","1.291"
23-02-2024;14:50:00.000,"1242.049","814.51","2895.589","16.95","42.98","41.66","0.01","5.793","0","64.74","20.22","0","2.02","0","12.25","11.49","0.712","1.291"
23-02-2024;15:00:00.000,"1243.9","814.51","2895.589","16.93","46.74","43.09","0.01","5.801","0","61.37","20.1","0","2.02","0","12.11","11.55","0.712","1.291"
23-02-2024;15:10:00.000,"1246.641","814.51","2895.589","16.8","49.79","45.91","0.01","5.814","0","58.13","22.48","0","2.02","0","11.86","11.61","0.712","1.291"
23-02-2024;15:20:00.000,"1247.155","814.51","2895.589","0","46.12","46.15","0.01","5.817","0","55.46","24","0","2.02","0","11.69","11.64","0.712","1.291"
23-02-2024;15:30:00.000,"1247.155","814.51","2895.589","0","44.64","46.06","0.01","5.817","0","52.79","23.04","0","2.02","0","11.56","11.64","0.712","1.291"
23-02-2024;15:40:00.000,"1247.155","814.51","2895.589","0","43.28","45.12","0.01","5.817","0","50.94","22.41","0","2.02","0","11.53","11.65","0.712","1.291"
23-02-2024;15:50:00.000,"1247.155","814.51","2895.589","0","42.49","43.81","0.01","5.817","0","49.31","21.83","0","2.02","0","11.46","11.65","0.712","1.291"
23-02-2024;16:00:00.000,"1247.155","814.51","2895.589","0","41.75","41.98","0.01","5.817","0","47.8","21.21","0","2.02","0","11.46","11.67","0.712","1.291"
23-02-2024;16:10:00.000,"1247.155","814.51","2895.589","0","40.91","40.29","0.01","5.817","0","46.45","20.69","0","2.02","0","11.54","11.65","0.712","1.291"
23-02-2024;16:20:00.000,"1247.155","814.51","2895.589","0","40.06","38.5","0.01","5.817","0","44.88","20.15","0","2.02","0","11.56","11.65","0.712","1.291"
23-02-2024;16:30:00.000,"1247.206","816.78","2895.589","16.98","42.94","41.9","0.01","5.817","0","61.95","19.72","0","2.02","0","11.56","11.65","0.712","1.291"
23-02-2024;16:40:00.000,"1248.938","816.78","2895.589","16.81","46.59","43.13","0.01","5.825","0","61.49","19.52","0","2.02","0","11.45","11.65","0.712","1.291"
23-02-2024;16:50:00.000,"1251.635","816.78","2895.589","16.87","49.5","45.68","0.01","5.837","0","57.45","21.58","0","2.02","0","11.41","11.65","0.712","1.291"
23-02-2024;17:00:00.000,"1252.363","816.78","2895.589","0","45.94","45.95","0.01","5.842","0","54.52","23.3","0","2.02","0","11.31","11.66","0.712","1.291"
23-02-2024;17:10:00.000,"1252.363","816.78","2895.589","0","44.27","45.83","0.01","5.842","0","52.17","22.44","0","2.02","0","11.1","11.64","0.712","1.291"
23-02-2024;17:20:00.000,"1252.363","816.78","2895.589","0","43.02","45","0.01","5.842","0","49.9","21.68","0","2.02","0","10.91","11.61","0.712","1.291"
23-02-2024;17:30:00.000,"1252.363","816.78","2895.589","0","42.25","43.75","0.01","5.842","0","48.34","21.08","0","2.02","0","10.9","11.56","0.712","1.291"
23-02-2024;17:40:00.000,"1252.363","816.78","2895.589","0","41.43","42.12","0.01","5.842","0","46.9","20.52","0","2.02","0","10.93","11.53","0.712","1.291"
23-02-2024;17:50:00.000,"1252.363","816.78","2895.589","0","40.53","40.55","0.01","5.842","0","45.26","19.93","0","2.02","0","10.95","11.48","0.712","1.291"
23-02-2024;18:00:00.000,"1252.363","816.78","2895.589","0","39.58","38.89","0.01","5.842","0","43.84","19.43","0","2.02","0","10.97","11.43","0.712","1.291"
23-02-2024;18:10:00.000,"1252.591","819.09","2895.589","16.77","43.67","42.05","0.01","5.842","0","65.2","18.97","0","2.02","0","10.98","11.4","0.712","1.291"
23-02-2024;18:20:00.000,"1254.563","819.09","2895.589","16.86","47.22","43.49","0.01","5.851","0","60.47","18.86","0","2.02","0","10.96","11.36","0.712","1.291"
23-02-2024;18:30:00.000,"1257.251","819.09","2895.589","16.87","49.29","46.17","0.01","5.864","0","56.86","21.15","0","2.02","0","10.93","11.32","0.712","1.291"
23-02-2024;18:40:00.000,"1257.325","819.09","2895.589","0","45.49","45.89","0.01","5.865","0","53.91","22.1","0","2.02","0","10.93","11.29","0.712","1.291"
23-02-2024;18:50:00.000,"1257.325","819.09","2895.589","0","44.12","45.53","0.01","5.865","0","51.73","21.38","0","2.02","0","10.91","11.25","0.712","1.291"
23-02-2024;19:00:00.000,"1257.325","819.09","2895.589","0","43.13","44.52","0.01","5.865","0","49.79","20.75","0","2.02","0","10.93","11.25","0.712","1.291"
23-02-2024;19:10:00.000,"1257.325","819.09","2895.589","0","42.37","42.87","0.01","5.865","0","48.23","20.22","0","2.02","0","10.86","11.2","0.712","1.291"
23-02-2024;19:20:00.000,"1257.325","819.09","2895.589","0","41.65","41.29","0.01","5.865","0","46.87","19.71","0","2.02","0","10.79","11.17","0.712","1.291"
23-02-2024;19:30:00.000,"1257.325","819.09","2895.589","0","40.68","39.51","0.01","5.865","0","45.5","19.21","0","2.02","0","10.79","11.15","0.712","1.291"
23-02-2024;19:40:00.000,"1257.325","819.09","2895.589","0","39.66","37.8","0.01","5.865","0","44.11","18.72","0","2.02","0","10.74","11.1","0.712","1.291"
23-02-2024;19:50:00.000,"1258.127","821.36","2895.589","16.85","45","42.44","0.01","5.868","0","63.87","18.45","0","2.02","0","10.71","11.06","0.712","1.291"
23-02-2024;20:00:00.000,"1260.49","821.36","2895.589","16.82","48.44","44.55","0.01","5.879","0","59.4","18.88","0","2.02","0","10.73","11.03","0.712","1.291"
23-02-2024;20:10:00.000,"1262.215","821.36","2895.589","0","46.59","46.48","0.01","5.888","0","56.28","22.39","0","2.02","0","10.76","11","0.712","1.291"
23-02-2024;20:20:00.000,"1262.215","821.36","2895.589","0","45.18","46.07","0.01","5.888","0","53.93","21.77","0","2.02","0","10.76","10.98","0.712","1.291"
23-02-2024;20:30:00.000,"1262.215","821.36","2895.589","0","43.87","45.44","0.01","5.888","0","51.59","21.02","0","2.02","0","10.75","10.95","0.712","1.291"
23-02-2024;20:40:00.000,"1262.215","821.36","2895.589","0","42.72","44.21","0.01","5.888","0","49.66","20.44","0","2.02","0","10.71","10.95","0.712","1.291"
23-02-2024;20:50:00.000,"1262.215","821.36","2895.589","0","41.89","42.85","0.01","5.888","0","47.96","19.84","0","2.02","0","10.66","10.94","0.712","1.291"
23-02-2024;21:00:00.000,"1262.215","821.36","2895.589","0","40.89","40.8","0.01","5.888","0","46.49","19.32","0","2.02","0","10.63","10.91","0.712","1.291"
23-02-2024;21:10:00.000,"1262.215","821.36","2895.589","0","40","39.03","0.01","5.888","0","45.2","18.84","0","2.02","0","10.6","10.88","0.712","1.291"
23-02-2024;21:20:00.000,"1262.215","822.94","2895.589","0","39.07","37.24","0.01","5.888","0","43.76","18.35","0","2.02","0","10.59","10.85","0.712","1.291"
23-02-2024;21:30:00.000,"1263.588","823.61","2895.589","16.8","46.01","42.84","0.01","5.894","0","62.38","18.14","0","2.02","0","10.58","10.83","0.712","1.291"
23-02-2024;21:40:00.000,"1266.155","823.61","2895.589","16.83","49","45.1","0.01","5.906","0","58.45","19.76","0","2.02","0","10.56","10.81","0.712","1.291"
23-02-2024;21:50:00.000,"1267.405","823.61","2895.589","0","46.6","46.13","0.01","5.912","0","55.55","22.59","0","2.02","0","10.55","10.8","0.712","1.291"
23-02-2024;22:00:00.000,"1267.405","823.61","2895.589","0","45.06","46.24","0.01","5.912","0","53.05","21.71","0","2.02","0","10.46","10.77","0.712","1.291"
23-02-2024;22:10:00.000,"1267.405","823.61","2895.589","0","43.58","45.45","0.01","5.912","0","50.54","20.93","0","2.02","0","10.39","10.74","0.712","1.291"
23-02-2024;22:20:00.000,"1267.405","823.61","2895.589","0","42.54","43.93","0.01","5.912","0","48.83","20.33","0","2.02","0","10.38","10.68","0.712","1.291"
23-02-2024;22:30:00.000,"1267.405","823.61","2895.589","0","41.92","42.06","0.01","5.912","0","47.41","19.77","0","2.02","0","10.36","10.67","0.712","1.291"
23-02-2024;22:40:00.000,"1267.405","823.61","2895.589","0","41.15","40.28","0.01","5.912","0","45.93","19.18","0","2.02","0","10.31","10.65","0.712","1.291"
23-02-2024;22:50:00.000,"1267.405","823.61","2895.589","0","40.17","38.2","0.01","5.912","0","44.58","18.7","0","2.02","0","10.24","10.6","0.712","1.291"
23-02-2024;23:00:00.000,"1267.405","823.61","2895.589","0","39.13","36.3","0.01","5.912","0","43.26","18.23","0","2.02","0","10.16","10.56","0.712","1.291"
23-02-2024;23:10:00.000,"1268.206","825.92","2895.589","16.79","44.88","42.29","0.01","5.916","0","63.42","17.88","0","2.02","0","10.12","10.53","0.712","1.291"
23-02-2024;23:20:00.000,"1270.609","825.92","2895.589","16.73","48.27","44.32","0.01","5.927","0","59.44","18.21","0","2.02","0","10.09","10.47","0.712","1.291"
23-02-2024;23:30:00.000,"1272.484","825.92","2895.589","0","46.51","46.4","0.01","5.936","0","55.81","22.05","0","2.02","0","10.1","10.46","0.712","1.291"
23-02-2024;23:40:00.000,"1272.484","825.92","2895.589","0","45.06","45.99","0.01","5.936","0","53.57","21.4","0","2.02","0","10.14","10.42","0.712","1.291"
23-02-2024;23:50:00.000,"1272.484","825.92","2895.589","0","43.77","45.37","0.01","5.936","0","51.61","20.73","0","2.02","0","10.15","10.41","0.712","1.291"
24-02-2024;00:00:00.000,"1272.484","825.92","2895.589","0","42.92","44.41","0.01","5.936","0","49.76","20.12","0","2.02","0","10.15","10.39","0.712","1.291"
24-02-2024;00:00:01.000,"undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
24-02-2024;00:10:00.000,"1272.484","825.92","2895.589","0","42.18","42.95","0.01","5.936","0","48.4","19.6","0","2.02","0","10.18","10.38","0.712","1.291"
24-02-2024;00:20:00.000,"1272.484","825.92","2895.589","0","41.38","41.61","0.01","5.936","0","47.02","19.12","0","2.02","0","10.14","10.37","0.712","1.291"
24-02-2024;00:30:00.000,"1272.484","825.92","2895.589","0","40.53","40.28","0.01","5.936","0","45.77","18.68","0","2.02","0","10.08","10.34","0.712","1.291"
24-02-2024;00:40:00.000,"1272.484","825.92","2895.589","0","39.58","38.81","0.01","5.936","0","44.32","18.22","0","2.02","0","9.73","10.31","0.712","1.291"
24-02-2024;00:50:00.000,"1272.841","828.21","2895.589","16.87","44.01","42.22","0.01","5.937","0","64.99","17.82","0","2.02","0","9.54","10.28","0.712","1.291"
24-02-2024;01:00:00.000,"1274.94","828.21","2895.589","16.71","47.42","43.62","0.01","5.947","0","60.75","17.79","0","2.02","0","9.58","10.2","0.712","1.291"
24-02-2024;01:10:00.000,"1277.075","828.21","2895.589","0.02","46.53","46.43","0.01","5.958","0","57.37","20.81","0","2.02","0","9.62","10.1","0.712","1.291"
24-02-2024;01:20:00.000,"1277.075","828.21","2895.589","0","44.93","45.79","0.01","5.958","0","54.36","20.85","0","2.02","0","9.5","10.04","0.712","1.291"
24-02-2024;01:30:00.000,"1277.075","828.21","2895.589","0","43.41","45.21","0.01","5.958","0","52.08","20.11","0","2.02","0","9.32","9.95","0.712","1.291"
24-02-2024;01:40:00.000,"1277.075","828.21","2895.589","0","42.52","44.13","0.01","5.958","0","50.39","19.56","0","2.02","0","9.32","9.87","0.712","1.291"
