Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor,Q_TER,T_IMP_TER,T_RET_TER,ET_TER_Frio,ET_TER_Calor,EE_TER,EE_BC1_TER,EE_BC2_TER
08-02-2024;08:10:00.000,"65.989","134.84","2895.589","16.77","44.2","42.13","0.01","0.277","0","41.97","38.33","0","0.57","0","17.59","17.9","0.712","1.291","34.19","14.35","15.14","0.397","0","53.364","0","0"
08-02-2024;08:20:00.000,"68.15","137.67","2895.589","16.63","48.31","44.42","0.01","0.287","16.27","45.94","44.42","0","0.58","0","17.61","17.91","0.712","1.291","37.27","13.42","15.31","0.405","0","53.757","0","0"
08-02-2024;08:30:00.000,"69.487","143.46","2895.589","0","45.64","45.27","0.01","0.294","0","46.35","46.3","0","0.6","0","17.62","17.94","0.712","1.291","32.94","15.31","15.27","0.413","0","54.149","0","0"
08-02-2024;08:40:00.000,"69.487","143.46","2895.589","0","43.97","45.27","0.01","0.294","0","44.74","44.01","0","0.6","0","17.63","17.96","0.712","1.291","32.6","15.21","15.15","0.413","0","54.529","0","0"
08-02-2024;08:50:00.000,"69.487","143.46","2895.589","0","42.63","44.76","0.01","0.294","0","43.49","41.53","0","0.6","0","17.65","17.97","0.712","1.291","32.82","15.33","15.35","0.413","0","54.913","0","0"
08-02-2024;09:00:00.000,"69.551","143.46","2895.589","16.83","43.05","42.29","0.01","0.294","0","42.58","39.42","0","0.6","0","17.66","18.01","0.712","1.291","33.22","15.25","15.45","0.413","0","55.298","0","0"
08-02-2024;09:10:00.000,"71.241","143.46","2895.589","16.83","46.09","42.59","0.01","0.301","0","41.96","37.94","0","0.6","0","17.68","18.01","0.712","1.291","34.24","14.18","15.52","0.419","0","55.686","0","0"
08-02-2024;09:20:00.000,"73.864","154.64","2895.589","16.63","49.71","46.1","0.01","0.315","16","47.91","46.01","0","0.64","0","17.72","18.05","0.712","1.291","36.21","13.82","15.53","0.432","0","56.084","0","0"
08-02-2024;09:30:00.000,"73.99","154.7","2895.589","0","44.23","44.61","0.01","0.316","0","45.34","45.39","0","0.65","0","17.73","18.06","0.712","1.291","32.69","15.41","15.36","0.433","0","56.468","0","0"
08-02-2024;09:40:00.000,"73.99","154.7","2895.589","0","42.84","44.42","0.01","0.316","0","44.03","42.74","0","0.65","0","17.73","18.07","0.712","1.291","32.67","15.31","15.28","0.433","0","56.852","0","0"
08-02-2024;09:50:00.000,"74.942","154.7","2895.589","16.8","44.3","41.62","0.01","0.32","0","43.22","40.84","0","0.65","0","17.75","18.07","0.712","1.291","34.31","14.47","15.53","0.436","0","57.241","0","0"
08-02-2024;10:00:00.000,"77.553","161.48","2895.589","16.66","48.14","43.79","0.01","0.332","16.12","45.68","43.72","0","0.67","0","17.76","18.07","0.712","1.291","37.08","13.29","15.57","0.448","0","57.635","0","0"
08-02-2024;10:10:00.000,"79.066","169.22","2895.589","0","45.14","44.93","0.01","0.34","0","45.94","46.01","0","0.71","0","17.78","18.07","0.712","1.291","32.73","15.47","15.42","0.457","0","58.027","0","0"
08-02-2024;10:20:00.000,"79.066","169.22","2895.589","0","44.09","44.75","0.01","0.34","0","44.88","44.33","0","0.71","0","17.79","18.07","0.712","1.291","32.87","15.28","15.23","0.457","0","58.412","0","0"
08-02-2024;10:30:00.000,"79.1","169.22","2895.589","16.77","42.55","42.27","0.01","0.34","0","43.76","41.84","0","0.71","0","17.8","18.07","0.712","1.291","33.14","15.43","15.42","0.457","0","58.794","0","0"
08-02-2024;10:40:00.000,"80.746","169.22","2895.589","16.75","45.6","41.97","0.01","0.348","0","43.06","40.08","0","0.71","0","17.8","18.08","0.712","1.291","33.92","14.17","15.54","0.463","0","59.185","0","0"
08-02-2024;10:50:00.000,"83.426","179.21","2895.589","16.63","49.5","45.95","0.01","0.36","16.03","46.65","45.91","0","0.75","0","17.82","18.12","0.712","1.291","36.47","14.38","15.55","0.476","0","59.581","0","0"
08-02-2024;11:00:00.000,"83.471","179.22","2895.589","0","44.12","44.41","0.01","0.362","0","45.01","45.15","0","0.75","0","17.85","18.15","0.712","1.291","32.61","15.44","15.38","0.477","0","59.965","0","0"
08-02-2024;11:10:00.000,"83.471","179.22","2895.589","0","42.87","44.29","0.01","0.362","0","43.59","42.11","0","0.75","0","17.88","18.2","0.712","1.291","32.64","15.32","15.28","0.477","0","60.349","0","0"
08-02-2024;11:20:00.000,"83.471","179.22","2895.589","0","41.61","43.82","0.01","0.362","0","42.65","40.23","0","0.75","0","17.91","18.25","0.712","1.291","32.63","15.56","15.54","0.477","0","60.733","0","0"
08-02-2024;11:30:00.000,"84.031","179.22","2895.589","16.86","44.49","42.31","0.01","0.364","0","41.94","38.61","0","0.75","0","17.94","18.27","0.712","1.291","34.44","14.83","15.61","0.478","0","61.119","0","0"
08-02-2024;11:40:00.000,"86.198","182.54","2895.589","16.8","48.4","44.68","0.01","0.373","16.19","46.7","45.15","0","0.76","0","17.97","18.29","0.712","1.291","36.94","13.82","15.67","0.487","0","61.512","0","0"
08-02-2024;11:50:00.000,"87.192","186.72","2895.589","0","45.66","45.36","0.01","0.38","0","46.03","46.37","0","0.78","0","17.98","18.32","0.712","1.291","32.6","15.63","15.57","0.493","0","61.901","0","0"
08-02-2024;12:00:00.000,"87.192","186.72","2895.589","0","44.12","45.33","0.01","0.38","0","44.85","43.75","0","0.78","0","18.01","18.35","0.712","1.291","32.41","15.47","15.42","0.493","0","62.285","0","0"
08-02-2024;12:10:00.000,"87.192","186.72","2895.589","0","42.76","44.85","0.01","0.38","0","43.54","41.34","0","0.78","0","18.06","18.43","0.712","1.291","32.57","15.6","15.59","0.493","0","62.667","0","0"
08-02-2024;12:20:00.000,"87.192","186.72","2895.589","0","41.89","44.31","0.01","0.38","0","42.59","39.29","0","0.78","0","18.11","18.47","0.712","1.291","32.76","15.69","15.67","0.493","0","63.052","0","0"
08-02-2024;12:30:00.000,"87.192","186.72","2895.589","0","41.18","43.82","0.01","0.38","0","41.86","37.78","0","0.78","0","18.15","18.52","0.712","1.291","32.53","15.74","15.71","0.493","0","63.435","0","0"
08-02-2024;12:40:00.000,"88.014","186.72","2895.589","16.76","44.97","42.38","0.01","0.383","0","41.2","36.46","0","0.78","0","18.2","18.57","0.712","1.291","34.56","14.77","15.78","0.495","0","63.824","0","0"
08-02-2024;12:50:00.000,"90.353","192.23","2895.589","16.67","49.35","45.52","0.01","0.394","16.07","47.14","45.47","0","0.79","0","18.25","18.6","0.712","1.291","36.66","13.87","15.79","0.505","0","64.217","0","0"
08-02-2024;13:00:00.000,"91.087","194.99","2895.589","0","45.51","45.34","0.01","0.398","0","46.1","46.24","0","0.81","0","18.3","18.64","0.712","1.291","32.75","15.69","15.63","0.51","0","64.607","0","0"
08-02-2024;13:10:00.000,"91.087","194.99","2895.589","0","44","45.28","0.01","0.398","0","44.54","43.58","0","0.81","0","18.2","18.53","0.712","1.291","32.83","15.52","15.47","0.51","0","64.989","0","0"
08-02-2024;13:20:00.000,"91.087","194.99","2895.589","0","42.9","44.81","0.01","0.398","0","43.64","41.48","0","0.81","0","17.97","18.19","0.712","1.291","32.8","15.69","15.69","0.51","0","65.373","0","0"
08-02-2024;13:30:00.000,"91.087","194.99","2895.589","0","41.97","44.28","0.01","0.398","0","42.62","39.55","0","0.81","0","17.86","17.96","0.712","1.291","32.88","15.75","15.75","0.51","0","65.758","0","0"
08-02-2024;13:40:00.000,"91.087","194.99","2895.589","0","41.25","43.81","0.01","0.398","0","41.98","38.14","0","0.81","0","17.76","17.86","0.712","1.291","32.57","15.79","15.78","0.51","0","66.14","0","0"
08-02-2024;13:50:00.000,"91.883","194.99","2895.589","16.76","44.88","42.31","0.01","0.401","0","41.17","36.9","0","0.81","0","17.76","17.91","0.712","1.291","33.86","14.88","15.84","0.512","0","66.528","0","0"
08-02-2024;14:00:00.000,"94.207","200.26","2895.589","16.65","49.4","45.62","0.01","0.413","16.14","47.38","45.65","0","0.83","0","17.76","17.98","0.712","1.291","36.6","13.96","15.85","0.522","0","66.92","0","0"
08-02-2024;14:10:00.000,"94.869","202.64","2895.589","0","45.22","45.43","0.01","0.416","0","46.12","45.98","0","0.84","0","17.79","18.09","0.712","1.291","33.26","15.76","15.7","0.526","0","67.309","0","0"
08-02-2024;14:20:00.000,"94.869","202.64","2895.589","0","43.54","45.23","0.01","0.416","0","44.46","43.41","0","0.84","0","17.88","18.28","0.712","1.291","32.53","15.6","15.55","0.526","0","67.692","0","0"
08-02-2024;14:30:00.000,"94.869","202.64","2895.589","0","42.22","44.69","0.01","0.416","0","43.29","40.91","0","0.84","0","17.98","18.47","0.712","1.291","32.98","15.76","15.74","0.526","0","68.074","0","0"
08-02-2024;14:40:00.000,"94.869","202.64","2895.589","0","41.27","44.15","0.01","0.416","0","42.3","39.05","0","0.84","0","18.09","18.62","0.712","1.291","32.71","15.83","15.8","0.526","0","68.456","0","0"
08-02-2024;14:50:00.000,"94.914","202.64","2895.589","16.75","42.82","42.29","0.01","0.416","0","41.63","37.61","0","0.84","0","18.18","18.7","0.712","1.291","33.66","15.87","15.84","0.526","0","68.839","0","0"
08-02-2024;15:00:00.000,"96.561","202.64","2895.589","16.82","46.37","42.94","0.01","0.424","0","40.97","36.46","0","0.84","0","18.28","18.77","0.712","1.291","34.2","14.56","15.87","0.532","0","69.227","0","0"
08-02-2024;15:10:00.000,"98.647","210.38","2895.589","0.94","46.42","46.18","0.01","0.435","0","46.65","46.71","0","0.87","0","18.39","18.9","0.712","1.291","35.73","15.78","15.87","0.543","0","69.624","0","0"
08-02-2024;15:20:00.000,"98.647","210.38","2895.589","0","44.72","45.5","0.01","0.435","0","45.29","45.37","0","0.87","0","18.49","18.96","0.712","1.291","32.79","15.71","15.65","0.543","0","70.006","0","0"
08-02-2024;15:30:00.000,"98.647","210.38","2895.589","0","43.44","45.06","0.01","0.435","0","44.23","42.56","0","0.87","0","18.58","18.99","0.712","1.291","32.89","15.65","15.63","0.543","0","70.39","0","0"
08-02-2024;15:40:00.000,"98.647","210.38","2895.589","0","42.12","44.42","0.01","0.435","0","42.91","40.26","0","0.87","0","18.63","19.01","0.712","1.291","32.94","15.85","15.82","0.543","0","70.773","0","0"
08-02-2024;15:50:00.000,"98.647","210.38","2895.589","0","41.35","44.04","0.01","0.435","0","42.04","38.64","0","0.87","0","18.65","19","0.712","1.291","32.86","15.84","15.83","0.543","0","71.158","0","0"
08-02-2024;16:00:00.000,"99.38","210.38","2895.589","16.88","44.84","42.39","0.01","0.437","0","41.57","37.41","0","0.87","0","18.67","18.95","0.712","1.291","34.18","15","15.9","0.545","0","71.545","0","0"
08-02-2024;16:10:00.000,"101.675","215.14","2895.589","16.67","49.19","45.44","0.01","0.448","16.05","47.3","45.71","0","0.89","0","18.69","18.99","0.712","1.291","36.79","14.01","15.91","0.554","0","71.936","0","0"
08-02-2024;16:20:00.000,"102.405","217.97","2895.589","0","45.54","45.45","0.01","0.453","0","46.38","46.33","0","0.9","0","18.69","18.99","0.712","1.291","32.75","15.83","15.77","0.559","0","72.324","0","0"
08-02-2024;16:30:00.000,"102.405","217.97","2895.589","0","44.15","45.44","0.01","0.453","0","44.88","43.8","0","0.9","0","18.71","19","0.712","1.291","32.62","15.65","15.6","0.559","0","72.708","0","0"
08-02-2024;16:40:00.000,"102.405","217.97","2895.589","0","42.76","44.93","0.01","0.453","0","43.55","41.7","0","0.9","0","18.69","18.94","0.712","1.291","32.67","15.8","15.79","0.559","0","73.09","0","0"
08-02-2024;16:50:00.000,"102.405","217.97","2895.589","0","41.84","44.44","0.01","0.453","0","42.31","39.61","0","0.9","0","18.53","18.76","0.712","1.291","32.68","15.87","15.83","0.559","0","73.474","0","0"
08-02-2024;17:00:00.000,"102.718","217.97","2895.589","16.78","44.01","42.25","0.01","0.454","0","42.02","38.18","0","0.9","0","18.4","18.6","0.712","1.291","34.42","15.26","15.87","0.56","0","73.86","0","0"
08-02-2024;17:10:00.000,"104.689","219.06","2895.589","16.68","47.64","43.87","0.01","0.463","16.09","45.02","43.92","0","0.9","0","18.3","18.48","0.712","1.291","37.89","14.23","15.92","0.568","0","74.252","0","0"
08-02-2024;17:20:00.000,"106.207","225.73","2895.589","0","45.73","45.24","0.01","0.471","0","46.34","46.25","0","0.93","0","18.21","18.33","0.712","1.291","32.49","15.88","15.81","0.576","0","74.645","0","0"
08-02-2024;17:30:00.000,"106.207","225.73","2895.589","0","44.01","45.24","0.01","0.471","0","44.79","44.36","0","0.93","0","18.02","18.17","0.712","1.291","32.6","15.7","15.63","0.576","0","75.027","0","0"
08-02-2024;17:40:00.000,"106.207","225.73","2895.589","0","42.47","44.72","0.01","0.471","0","43.32","41.52","0","0.93","0","17.9","17.97","0.712","1.291","32.81","15.73","15.74","0.576","0","75.411","0","0"
08-02-2024;17:50:00.000,"106.207","225.73","2895.589","0","41.41","44.16","0.01","0.471","0","42","39.27","0","0.93","0","17.81","17.79","0.712","1.291","32.82","15.82","15.81","0.576","0","75.796","0","0"
08-02-2024;18:00:00.000,"106.771","225.73","2895.589","16.78","44.37","42.18","0.01","0.473","0","41.42","37.59","0","0.93","0","17.81","17.7","0.712","1.291","34.14","15.03","15.86","0.578","0","76.181","0","0"
08-02-2024;18:10:00.000,"108.955","229.1","2895.589","16.82","48.45","44.63","0.01","0.483","16.17","46.49","44.93","0","0.94","0","17.79","17.66","0.712","1.291","37.21","14.01","15.9","0.587","0","76.574","0","0"
08-02-2024;18:20:00.000,"109.99","233.4","2895.589","0","45.57","45.4","0.01","0.489","0","46.12","46.26","0","0.96","0","17.75","17.69","0.712","1.291","32.53","15.85","15.78","0.593","0","76.962","0","0"
08-02-2024;18:30:00.000,"109.99","233.4","2895.589","0","44.01","45.33","0.01","0.489","0","44.41","43.5","0","0.96","0","17.73","17.72","0.712","1.291","32.77","15.65","15.6","0.593","0","77.346","0","0"
08-02-2024;18:40:00.000,"109.99","233.4","2895.589","0","42.67","44.82","0.01","0.489","0","43.32","41.23","0","0.96","0","17.67","17.72","0.712","1.291","32.84","15.78","15.78","0.593","0","77.728","0","0"
08-02-2024;18:50:00.000,"109.99","233.4","2895.589","0","41.5","44.24","0.01","0.489","0","42.31","39.2","0","0.96","0","17.64","17.75","0.712","1.291","32.98","15.87","15.85","0.593","0","78.113","0","0"
08-02-2024;19:00:00.000,"109.99","233.4","2895.589","0","40.71","43.65","0.01","0.489","0","41.16","37.41","0","0.96","0","17.59","17.75","0.712","1.291","32.81","15.9","15.89","0.593","0","78.493","0","0"
08-02-2024;19:10:00.000,"111.281","233.4","2895.589","16.78","45.78","42.58","0.01","0.495","0","40.75","36.19","0","0.96","0","17.58","17.77","0.712","1.291","33.88","14.76","15.93","0.597","0","78.882","0","0"
08-02-2024;19:20:00.000,"113.732","241.16","2895.589","16.66","50.03","46.43","0.01","0.506","16.06","46.77","46.63","0","0.99","0","17.56","17.76","0.712","1.291","36.72","14.02","15.94","0.608","0","79.277","0","0"
08-02-2024;19:30:00.000,"113.805","241.19","2895.589","0","44.89","45.35","0.01","0.508","0","45.61","45.58","0","0.99","0","17.56","17.77","0.712","1.291","33.04","15.79","15.74","0.61","0","79.662","0","0"
08-02-2024;19:40:00.000,"113.805","241.19","2895.589","0","43.39","45.13","0.01","0.508","0","43.8","42.79","0","0.99","0","17.54","17.77","0.712","1.291","32.99","15.67","15.64","0.61","0","80.047","0","0"
08-02-2024;19:50:00.000,"113.805","241.19","2895.589","0","42.28","44.59","0.01","0.508","0","42.76","40.52","0","0.99","0","17.54","17.76","0.712","1.291","32.81","15.85","15.84","0.61","0","80.43","0","0"
08-02-2024;20:00:00.000,"113.805","241.19","2895.589","0","41.32","44.06","0.01","0.508","0","41.74","38.72","0","0.99","0","17.54","17.74","0.712","1.291","32.87","15.88","15.88","0.61","0","80.814","0","0"
08-02-2024;20:10:00.000,"114.074","241.19","2895.589","16.91","43.82","42.16","0.01","0.509","0","41.11","37.36","0","0.99","0","17.48","17.68","0.712","1.291","34.3","15.29","15.92","0.61","0","81.2","0","0"
08-02-2024;20:20:00.000,"116.027","241.87","2895.589","16.78","47.58","43.78","0.01","0.518","16.15","44.61","43.66","0","0.99","0","17.46","17.62","0.712","1.291","36.62","14.32","15.94","0.618","0","81.589","0","0"
08-02-2024;20:30:00.000,"117.665","249.14","2895.589","0","45.73","45.29","0.01","0.526","0","46.51","46.49","0","1.02","0","17.43","17.54","0.712","1.291","32.89","15.92","15.88","0.627","0","81.982","0","0"
08-02-2024;20:40:00.000,"117.665","249.14","2895.589","0","43.88","45.03","0.01","0.526","0","44.84","44.32","0","1.02","0","17.4","17.46","0.712","1.291","32.8","15.73","15.68","0.627","0","82.367","0","0"
08-02-2024;20:50:00.000,"117.665","249.14","2895.589","0","42.18","44.42","0.01","0.526","0","43.42","41.67","0","1.02","0","17.38","17.43","0.712","1.291","32.84","15.74","15.74","0.627","0","82.749","0","0"
08-02-2024;21:00:00.000,"117.665","249.14","2895.589","0","41.15","43.77","0.01","0.526","0","41.84","39.29","0","1.02","0","17.3","17.37","0.712","1.291","32.75","15.87","15.89","0.627","0","83.132","0","0"
08-02-2024;21:10:00.000,"117.671","249.14","2895.589","16.96","41.8","42.31","0.01","0.526","0","41.4","37.68","0","1.02","0","17.29","17.33","0.712","1.291","33.19","15.92","15.9","0.627","0","83.515","0","0"
08-02-2024;21:20:00.000,"119.257","249.14","2895.589","16.86","46.25","42.79","0.01","0.534","0","40.85","36.44","0","1.02","0","17.27","17.28","0.712","1.291","34.87","14.67","15.96","0.632","0","83.905","0","0"
08-02-2024;21:30:00.000,"121.492","256.96","2895.589","16.71","48.1","46.58","0.01","0.545","0.01","46.59","46.52","0","1.05","0","17.21","17.24","0.712","1.291","36.31","15.74","15.92","0.644","0","84.3","0","0"
08-02-2024;21:40:00.000,"121.493","256.96","2895.589","0","44.7","45.26","0.01","0.545","0","45.17","45.48","0","1.05","0","17.19","17.2","0.712","1.291","32.98","15.78","15.74","0.644","0","84.684","0","0"
08-02-2024;21:50:00.000,"121.493","256.96","2895.589","0","42.89","44.86","0.01","0.545","0","43.98","42.15","0","1.05","0","17.16","17.2","0.712","1.291","32.61","15.68","15.68","0.644","0","85.068","0","0"
08-02-2024;22:00:00.000,"121.493","256.96","2895.589","0","41.78","44.31","0.01","0.545","0","42.62","40.02","0","1.05","0","17.15","17.15","0.712","1.291","32.54","15.88","15.88","0.644","0","85.453","0","0"
08-02-2024;22:10:00.000,"121.493","256.96","2895.589","0","40.86","43.73","0.01","0.545","0","41.77","38.04","0","1.05","0","17.11","17.1","0.712","1.291","32.81","15.91","15.89","0.644","0","85.836","0","0"
08-02-2024;22:20:00.000,"122.188","256.96","2895.589","16.84","44.62","42.23","0.01","0.548","0","41.13","36.66","0","1.05","0","17.09","17.06","0.712","1.291","34.89","15.01","15.92","0.646","0","86.223","0","0"
08-02-2024;22:30:00.000,"124.47","261.46","2895.589","16.69","49.01","45.15","0.01","0.559","16.12","46.82","45.19","0","1.06","0","17.08","17.04","0.712","1.291","37.12","14.04","15.98","0.656","0","86.615","0","0"
08-02-2024;22:40:00.000,"125.367","265.04","2895.589","0","45.32","45.18","0.01","0.564","0","46.16","46.01","0","1.08","0","17.07","17.03","0.712","1.291","32.75","15.89","15.84","0.661","0","87.006","0","0"
08-02-2024;22:50:00.000,"125.367","265.04","2895.589","0","43.5","45.12","0.01","0.564","0","44.46","43.27","0","1.08","0","17.07","17.06","0.712","1.291","32.81","15.68","15.64","0.661","0","87.39","0","0"
08-02-2024;23:00:00.000,"125.367","265.04","2895.589","0","42.07","44.57","0.01","0.564","0","42.94","40.79","0","1.08","0","17.07","17.08","0.712","1.291","32.77","15.83","15.83","0.661","0","87.773","0","0"
08-02-2024;23:10:00.000,"125.367","265.04","2895.589","0","41.08","43.96","0.01","0.564","0","41.9","38.56","0","1.08","0","17.05","17.1","0.712","1.291","32.72","15.92","15.89","0.661","0","88.158","0","0"
08-02-2024;23:20:00.000,"125.572","265.04","2895.589","16.9","43.58","42.08","0.01","0.564","0","41.31","37.04","0","1.08","0","17.04","17.12","0.712","1.291","34.12","15.32","15.92","0.662","0","88.544","0","0"
08-02-2024;23:30:00.000,"127.458","265.16","2895.589","16.84","47.13","43.48","0.01","0.573","16.28","43.09","43.36","0","1.08","0","17.04","17.14","0.712","1.291","34.51","14.65","15.97","0.668","0","88.932","0","0"
08-02-2024;23:40:00.000,"129.23","273.05","2895.589","0","45.94","45.66","0.01","0.582","0","46.39","46.37","0","1.11","0","17.05","17.16","0.712","1.291","34.78","15.95","15.91","0.678","0","89.328","0","0"
08-02-2024;23:50:00.000,"129.23","273.05","2895.589","0","44.41","45.35","0.01","0.582","0","44.96","44.79","0","1.11","0","17.04","17.15","0.712","1.291","32.9","15.77","15.71","0.678","0","89.71","0","0"
09-02-2024;00:00:00.000,"129.23","273.05","2895.589","0","43","44.91","0.01","0.582","0","43.52","42.02","0","1.11","0","17.03","17.17","0.712","1.291","32.7","15.78","15.77","0.678","0","90.095","0","0"
09-02-2024;00:10:00.000,"129.23","273.05","2895.589","0","42.01","44.38","0.01","0.582","0","42.65","40.09","0","1.11","0","17.05","17.18","0.712","1.291","32.65","15.91","15.9","0.678","0","90.477","0","0"
09-02-2024;00:20:00.000,"129.23","273.05","2895.589","0","41.31","43.85","0.01","0.582","0","42.02","38.52","0","1.11","0","17.05","17.17","0.712","1.291","32.78","15.93","15.92","0.678","0","90.862","0","0"
09-02-2024;00:30:00.000,"129.64","273.05","2895.589","16.92","44.16","42.24","0.01","0.584","0","41.29","37.22","0","1.11","0","17.05","17.16","0.712","1.291","33.97","15.26","15.95","0.679","0","91.248","0","0"
09-02-2024;00:40:00.000,"131.72","275.08","2895.589","16.76","48.16","44.38","0.01","0.594","16.14","45.79","44.39","0","1.12","0","17.05","17.17","0.712","1.291","37.42","14.17","15.98","0.687","0","91.638","0","0"
09-02-2024;00:50:00.000,"132.994","280.74","2895.589","0","45.84","45.53","0.01","0.6","0","46.57","46.51","0","1.14","0","17.06","17.19","0.712","1.291","32.95","15.97","15.91","0.695","0","92.031","0","0"
09-02-2024;01:00:00.000,"132.994","280.74","2895.589","0","44.51","45.43","0.01","0.6","0","45.24","44.39","0","1.14","0","17.06","17.21","0.712","1.291","32.65","15.75","15.71","0.695","0","92.413","0","0"
09-02-2024;01:10:00.000,"132.994","280.74","2895.589","0","43.34","45","0.01","0.6","0","44.11","41.82","0","1.14","0","17.07","17.21","0.712","1.291","32.77","15.82","15.83","0.695","0","92.798","0","0"
09-02-2024;01:20:00.000,"132.994","280.74","2895.589","0","42.34","44.46","0.01","0.6","0","43.18","39.8","0","1.14","0","17.09","17.24","0.712","1.291","32.8","15.93","15.91","0.695","0","93.181","0","0"
09-02-2024;01:30:00.000,"132.994","280.74","2895.589","0","41.7","43.87","0.01","0.6","0","42.4","38.38","0","1.14","0","17.1","17.27","0.712","1.291","32.83","15.95","15.94","0.695","0","93.564","0","0"
09-02-2024;01:40:00.000,"133.277","280.74","2895.589","16.92","43.92","42.25","0.01","0.601","0","41.67","37.3","0","1.14","0","17.11","17.3","0.712","1.291","34.59","15.38","15.99","0.695","0","93.95","0","0"
09-02-2024;01:50:00.000,"135.224","281.55","2895.589","16.81","47.48","43.85","0.01","0.61","16.26","45.05","43.95","0","1.15","0","17.11","17.3","0.712","1.291","35.55","14.42","16.01","0.703","0","94.34","0","0"
09-02-2024;02:00:00.000,"136.68","288.06","2895.589","0","45.93","45.58","0.01","0.618","0","46.44","46.54","0","1.17","0","17.15","17.36","0.712","1.291","33.1","15.97","15.93","0.711","0","94.732","0","0"
09-02-2024;02:10:00.000,"136.68","288.06","2895.589","0","44.52","45.55","0.01","0.618","0","44.93","44.7","0","1.17","0","17.17","17.39","0.712","1.291","32.65","15.78","15.73","0.711","0","95.115","0","0"
09-02-2024;02:20:00.000,"136.68","288.06","2895.589","0","43.27","45.07","0.01","0.618","0","43.89","42.13","0","1.17","0","17.18","17.4","0.712","1.291","32.54","15.85","15.83","0.711","0","95.499","0","0"
