"Date","EE_BC1","EE_BC2","EE_BC3","Q_BC1","T_SAL_BC1","T_ENT_BC1","ET_BC1_Frio","ET_BC1_Calor","Q_BC2","T_SAL_BC2","T_ENT_BC2","ET_BC2_Frio","ET_BC2_Calor","Q_BC3","T_SAL_BC3","T_ENT_BC3","ET_BC3_Frio","ET_BC3_Calor"
"18-03-2024;08:30:00.000",2373.112,11115.02,2908.126,"0","42.44","44.62",16,10806,"0","42.94","38.54",20,45800,"0","17.19","17.63",712,1291
"18-03-2024;08:40:00.000",2373.112,11126.11,2908.13,"0","41.92","44.25",16,10806,"16.16","44.97","42.45",20,45850,"0","17.27","17.61",712,1291
"18-03-2024;08:50:00.000",2373.9315,11137.2,2908.134,"16.64","47.53","45.43",16,10809,"15.99","47.82","45.59",20,45900,"0","17.33","17.61",712,1291
"18-03-2024;09:00:00.000",2374.751,11148.29,2908.138,"0","46.62","46.42",16,10812,"0","46.7","46.52",20,45950,"0","17.38","17.61",712,1291
"18-03-2024;09:10:00.000",2374.751,11148.29,2908.143,"0","45.6","46.32",16,10812,"0","45.91","44.99",20,45950,"0","17.37","17.6",712,1291
"18-03-2024;09:20:00.000",2374.751,11148.29,2908.147,"0","44.78","45.98",16,10812,"0","45.01","42.84",20,45950,"0","17.35","17.6",712,1291
"18-03-2024;09:30:00.000",2374.751,11148.29,2908.151,"0","43.98","45.65",16,10812,"0","44.3","41.32",20,45950,"0","17.37","17.61",712,1291
"18-03-2024;09:40:00.000",2374.751,11148.29,2908.155,"0","43.46","45.33",16,10812,"0","43.66","40.15",20,45950,"0","17.4","17.62",712,1291
"18-03-2024;09:50:00.000",2374.751,11159.5896666667,2908.159,"0","42.94","44.91",16,10812,"16.36","44.21","42.3",20,46000,"0","17.5","17.61",712,1291
"18-03-2024;10:00:00.000",2375.3415,11170.8893333333,2908.163,"16.68","47.19","45.18",16,10815,"15.95","48.58","45.2",20,46050,"0","17.64","17.62",712,1291
"18-03-2024;10:10:00.000",2375.932,11182.189,2908.167,"0","46.66","46.4",16,10818,"0","46.39","46.29",20,46100,"0","17.69","17.65",712,1291
"18-03-2024;10:20:00.000",2375.932,11182.189,2908.172,"0","45.59","46.36",16,10818,"0","45.72","44.95",20,46100,"0","17.8","17.69",712,1291
"18-03-2024;10:30:00.000",2375.932,11182.189,2908.176,"0","44.68","46.05",16,10818,"0","44.79","42.97",20,46100,"0","17.96","17.74",712,1291
"18-03-2024;10:40:00.000",2375.932,11182.189,2908.18,"0","43.87","45.67",16,10818,"0","44.05","41.52",20,46100,"0","18.08","17.82",712,1291
"18-03-2024;10:50:00.000",2375.932,11182.189,2908.184,"0","43.2","45.06",16,10818,"0","43.44","40.37",20,46100,"0","18.19","17.9",712,1291
"18-03-2024;11:00:00.000",2375.932,11182.189,2908.188,"0","42.7","44.69",16,10818,"0","43","39.4",20,46100,"0","18.28","17.99",712,1291
"18-03-2024;11:10:00.000",2375.932,11194.6526666667,2908.193,"6.77","42.1","42.85",16,10818,"16.1","45.48","42.62",20,46156.6666666667,"0","18.47","18.09",712,1291
"18-03-2024;11:20:00.000",2377.2,11207.1163333333,2908.197,"16.59","48.14","45.94",16,10821,"16.18","49.29","46.05",20,46213.3333333333,"0","18.66","18.17",712,1291
"18-03-2024;11:30:00.000",2377.413,11219.58,2908.201,"0","46.27","46.34",16,10824,"0","46.58","46.25",20,46270,"0","18.85","18.26",712,1291
"18-03-2024;11:40:00.000",2377.413,11219.58,2908.205,"0","45.25","46.23",16,10824,"0","46.11","44.14",20,46270,"0","19.04","18.37",712,1291
"18-03-2024;11:50:00.000",2377.413,11219.58,2908.209,"0","44.28","45.79",16,10824,"0","45.69","42.51",20,46270,"0","19.18","18.48",712,1291
"18-03-2024;12:00:00.000",2377.413,11219.58,2908.213,"0","43.6","45.29",16,10824,"0","45.32","41.35",20,46270,"0","19.38","18.61",712,1291
"18-03-2024;12:10:00.000",2377.413,11219.58,2908.217,"0","43.04","44.92",16,10824,"0","44.87","40.39",20,46270,"0","19.54","18.71",712,1291
"18-03-2024;12:20:00.000",2377.413,11231.1233333333,2908.221,"0","42.47","44.52",16,10824,"16.14","43.81","42.43",20,46270,"0","19.67","18.84",712,1291
"18-03-2024;12:30:00.000",2377.72,11242.6666666667,2908.225,"16.76","45.65","44.11",16,10826.5,"15.92","47.71","44.42",20,46345,"0","19.9","18.98",712,1291
"18-03-2024;12:40:00.000",2378.575,11254.21,2908.229,"0","46.8","46.53",16,10829,"0","46.52","46.44",20,46420,"0","20.08","19.07",712,1291
"18-03-2024;12:50:00.000",2378.575,11254.21,2908.233,"0","45.78","46.27",16,10829,"0","46.15","45.61",20,46420,"0","20.25","19.22",712,1291
"18-03-2024;13:00:00.000",2378.575,11254.21,2908.238,"0","44.87","46.09",16,10829,"0","45.72","43.93",20,46420,"0","20.44","19.34",712,1291
"18-03-2024;13:10:00.000",2378.575,11254.21,2908.242,"0","44.07","45.69",16,10829,"0","45.32","42.61",20,46420,"0","20.58","19.47",712,1291
"18-03-2024;13:20:00.000",2378.575,11254.21,2908.246,"0","43.56","45.25",16,10829,"0","45","41.75",20,46420,"0","20.77","19.59",712,1291
"18-03-2024;13:30:00.000",2378.575,11254.21,2908.25,"0","43.14","44.9",16,10829,"0","44.69","41.09",20,46420,"0","21.01","19.74",712,1291
"18-03-2024;13:40:00.000",2378.575,11265.453,2908.254,"0","42.72","44.46",16,10829,"16.28","45.19","42.7",20,46470,"0","21.3","19.87",712,1291
"18-03-2024;13:50:00.000",2379.54,11276.696,2908.259,"16.55","48.07","46.11",16,10831.5,"15.99","49.37","46.13",20,46520,"0","21.48","20",712,1291
"18-03-2024;14:00:00.000",2379.676,11287.939,2908.263,"0","46.5","46.5",16,10834,"0","46.39","46.27",20,46570,"0","21.71","20.14",712,1291
"18-03-2024;14:10:00.000",2379.676,11287.939,2908.267,"0","45.62","46.34",16,10834,"0","45.88","44.66",20,46570,"0","21.98","20.25",712,1291
"18-03-2024;14:20:00.000",2379.676,11287.939,2908.271,"0","44.97","46.03",16,10834,"0","45.36","43.43",20,46570,"0","22.31","20.39",712,1291
"18-03-2024;14:30:00.000",2379.676,11287.939,2908.275,"0","44.42","45.77",16,10834,"0","44.82","42.37",20,46570,"0","22.05","20.5",712,1291
"18-03-2024;14:40:00.000",2379.676,11287.939,2908.279,"0","43.88","45.44",16,10834,"0","44.37","41.59",20,46570,"0","22.18","20.64",712,1291
"18-03-2024;14:50:00.000",2379.676,11287.939,2908.284,"0","43.49","45.16",16,10834,"0","43.99","41.04",20,46570,"0","22.31","20.78",712,1291
"18-03-2024;15:00:00.000",2379.676,11299.4293333333,2908.288,"0","43.2","44.85",16,10834,"16.15","44.86","42.59",20,46623.3333333333,"0","22.46","20.9",712,1291
"18-03-2024;15:10:00.000",2380.464,11310.9196666667,2908.292,"16.69","47.76","45.77",16,10836.5,"15.93","49.19","45.85",20,46676.6666666667,"0","22.79","21.05",712,1291
"18-03-2024;15:20:00.000",2380.785,11322.41,2908.296,"0","46.63","46.61",16,10839,"0","46.53","46.44",20,46730,"0","23.51","21.14",712,1291
"18-03-2024;15:30:00.000",2380.785,11322.41,2908.3,"0","45.78","46.43",16,10839,"0","45.93","45.02",20,46730,"0","23.57","21.26",712,1291
"18-03-2024;15:40:00.000",2380.785,11322.41,2908.304,"0","44.99","46.1",16,10839,"0","45.2","43.36",20,46730,"0","23.8","21.39",712,1291
"18-03-2024;15:50:00.000",2380.785,11322.41,2908.308,"0","44.41","45.8",16,10839,"0","44.63","42.18",20,46730,"0","24.13","21.49",712,1291
"18-03-2024;16:00:00.000",2380.785,11322.41,2908.312,"0","43.96","45.49",16,10839,"0","44.07","41.15",20,46730,"0","24.06","21.63",712,1291
"18-03-2024;16:10:00.000",2380.785,11322.41,2908.317,"0","43.46","45.16",16,10839,"0","43.72","40.45",20,46730,"0","24.22","21.76",712,1291
"18-03-2024;16:20:00.000",2380.785,11322.8,2908.321,"0","43.12","44.86",16,10839,"16.04","43.71","42.54",20,46730,"0","24.27","21.89",712,1291
"18-03-2024;16:30:00.000",2380.975,11339.5145,2908.325,"16.71","45.47","44.07",16,10839,"15.83","47.53","44.16",20,46805,"0","24.29","22.04",712,1291
"18-03-2024;16:40:00.000",2381.827,11356.229,2908.329,"0","46.82","46.74",16,10843,"0","46.57","46.53",20,46880,"0","24.4","22.17",712,1291
"18-03-2024;16:50:00.000",2381.827,11356.229,2908.333,"0","46","46.35",16,10843,"0","46.07","45.77",20,46880,"0","24.55","22.29",712,1291
"18-03-2024;17:00:00.000",2381.827,11356.229,2908.337,"0","45.25","46.1",16,10843,"0","45.4","44.1",20,46880,"0","24.7","22.43",712,1291
"18-03-2024;17:10:00.000",2381.827,11356.229,2908.342,"0","44.49","45.77",16,10843,"0","44.8","42.8",20,46880,"0","24.83","22.58",712,1291
"18-03-2024;17:20:00.000",2381.827,11356.229,2908.346,"0","43.97","45.49",16,10843,"0","44.25","41.63",20,46880,"0","24.9","22.7",712,1291
"18-03-2024;17:30:00.000",2381.827,11356.229,2908.35,"0","43.41","45.12",16,10843,"0","43.65","40.78",20,46880,"0","24.87","22.85",712,1291
"18-03-2024;17:40:00.000",2381.827,11356.229,2908.354,"0","42.91","44.77",16,10843,"0","43.03","39.96",20,46880,"0","24.8","22.93",712,1291
"18-03-2024;17:50:00.000",2381.827,11356.229,2908.358,"0","42.5","44.42",16,10843,"0","42.62","39.28",20,46880,"0","24.77","23.01",712,1291
"18-03-2024;18:00:00.000",2381.827,11365.7393333333,2908.362,"0","42.01","44.03",16,10843,"16.12","44.23","42.62",20,46880,"0","24.69","23.04",712,1291
"18-03-2024;18:10:00.000",2382.271,11375.2496666667,2908.366,"16.69","46.98","45.2",16,10845,"16.21","48.52","45.26",20,46945,"0","24.62","23.08",712,1291
"18-03-2024;18:20:00.000",2382.709,11384.76,2908.37,"0","46.46","46.35",16,10847,"0","46.35","46.3",20,47010,"0","24.51","23.09",712,1291
"18-03-2024;18:30:00.000",2382.709,11384.76,2908.375,"0","45.48","46.18",16,10847,"0","45.59","44.81",20,47010,"0","24.46","23.09",712,1291
"18-03-2024;18:40:00.000",2382.709,11384.76,2908.379,"0","44.54","45.81",16,10847,"0","44.81","43.16",20,47010,"0","24.32","23.05",712,1291
"18-03-2024;18:50:00.000",2382.709,11384.76,2908.383,"0","43.82","45.44",16,10847,"0","44.09","41.81",20,47010,"0","24.24","23",712,1291
"18-03-2024;19:00:00.000",2382.709,11384.76,2908.387,"0","43.22","45.09",16,10847,"0","43.42","40.61",20,47010,"0","24.15","22.92",712,1291
"18-03-2024;19:10:00.000",2382.709,11384.76,2908.391,"0","42.73","44.72",16,10847,"0","42.88","39.73",20,47010,"0","24.08","22.87",712,1291
"18-03-2024;19:20:00.000",2382.709,11384.76,2908.395,"0","42.21","44.33",16,10847,"0","42.33","38.99",20,47010,"0","23.98","22.77",712,1291
"18-03-2024;19:30:00.000",2382.709,11384.76,2908.399,"0","41.65","43.87",16,10847,"0","41.81","38.23",20,47010,"0","23.93","22.68",712,1291
"18-03-2024;19:40:00.000",2382.709,11384.76,2908.403,"0","41.18","43.48",16,10847,"16.5","41.42","41.49",20,47010,"0","23.84","22.6",712,1291
"18-03-2024;19:50:00.000",2382.874,11400.88,2908.408,"16.76","44.92","43.57",16,10847,"15.89","46.87","43.58",20,47085,"0","23.77","22.52",712,1291
"18-03-2024;20:00:00.000",2383.828,11417,2908.412,"0","46.86","46.73",16,10852,"0.01","46.39","46.35",20,47160,"0","23.7","22.44",712,1291
"18-03-2024;20:10:00.000",2383.828,11417,2908.416,"0","45.83","46.29",16,10852,"0","45.8","45.65",20,47160,"0","23.56","22.36",712,1291
"18-03-2024;20:20:00.000",2383.828,11417,2908.42,"0","44.86","45.96",16,10852,"0","44.83","43.46",20,47160,"0","23.43","22.28",712,1291
"18-03-2024;20:30:00.000",2383.828,11417,2908.424,"0","43.97","45.55",16,10852,"0","44.04","41.9",20,47160,"0","23.31","22.16",712,1291
"18-03-2024;20:40:00.000",2383.828,11417,2908.428,"0","43.32","45.18",16,10852,"0","43.36","40.71",20,47160,"0","23.2","22.04",712,1291
"18-03-2024;20:50:00.000",2383.828,11417,2908.432,"0","42.7","44.74",16,10852,"0","42.7","39.64",20,47160,"0","23.09","21.96",712,1291
"18-03-2024;21:00:00.000",2383.828,11417,2908.436,"0","42.12","44.36",16,10852,"0","42.05","38.88",20,47160,"0","22.86","21.86",712,1291
"18-03-2024;21:10:00.000",2383.828,11417,2908.441,"0","41.6","43.96",16,10852,"0","41.64","38.15",20,47160,"0","22.75","21.75",712,1291
"18-03-2024;21:20:00.000",2383.828,11417,2908.445,"0","41.05","43.52",16,10852,"0","41.15","37.39",20,47160,"0","22.61","21.64",712,1291
"18-03-2024;21:30:00.000",2383.828,11417,2908.449,"0","40.6","43.13",16,10852,"0","40.74","36.74",20,47160,"0","22.49","21.54",712,1291
"18-03-2024;21:40:00.000",2383.828,11417,2908.453,"0","40.18","42.76",16,10852,"0","40.24","36.03",20,47160,"0","22.38","21.44",712,1291
"18-03-2024;21:50:00.000",2383.828,11417,2908.458,"0","39.7","42.32",16,10852,"0","39.78","35.48",20,47160,"0","22.21","21.33",712,1291
"18-03-2024;22:00:00.000",2383.828,11417,2908.462,"0","39.25","41.92",16,10852,"0","39.44","34.96",20,47160,"0","22.09","21.26",712,1291
"18-03-2024;22:10:00.000",2383.828,11417,2908.466,"0","38.81","41.54",16,10852,"0","38.98","34.41",20,47160,"0","21.96","21.18",712,1291
"18-03-2024;22:20:00.000",2383.828,11417,2908.47,"0","38.27","41.1",16,10852,"0","38.51","33.92",20,47160,"0","21.81","21.1",712,1291
"18-03-2024;22:30:00.000",2383.828,11417,2908.474,"0","37.79","40.63",16,10852,"0","38.03","33.42",20,47160,"0","21.52","21",712,1291
"18-03-2024;22:40:00.000",2383.828,11417,2908.478,"0","37.11","40.14",16,10852,"0","37.4","32.65",20,47160,"0","21.2","20.83",712,1291
"18-03-2024;22:50:00.000",2383.828,11417,2908.483,"0","36.65","39.72",16,10852,"0","36.93","32.05",20,47160,"0","20.74","20.64",712,1291
"18-03-2024;23:00:00.000",2383.828,11417,2908.487,"0","36.29","39.32",16,10852,"0","36.34","31.43",20,47160,"0","20.79","20.44",712,1291
"18-03-2024;23:10:00.000",2383.828,11417,2908.491,"0","35.75","38.79",16,10852,"0","36.09","30.94",20,47160,"0","20.73","20.24",712,1291
"18-03-2024;23:20:00.000",2383.828,11417,2908.495,"0","35.28","38.31",16,10852,"0","35.66","30.44",20,47160,"0","20.55","20.09",712,1291
"18-03-2024;23:30:00.000",2383.828,11417,2908.499,"0","34.86","37.94",16,10852,"0","35.2","29.9",20,47160,"0","20.42","19.96",712,1291
"18-03-2024;23:40:00.000",2383.828,11417,2908.503,"0","34.42","37.51",16,10852,"0","34.92","29.52",20,47160,"0","20.16","19.82",712,1291
"18-03-2024;23:50:00.000",2383.828,11417,2908.507,"0","34.09","37.05",16,10852,"0","34.49","29.11",20,47160,"0","20.04","19.7",712,1291
"19-03-2024;00:00:00.000",2383.828,11417,2908.511,"0","33.66","36.6",16,10852,"0","34.14","28.67",20,47160,"0","19.85","19.58",712,1291
"19-03-2024;00:10:00.000",2383.828,11417,2908.516,"0","33.24","36.17",16,10852,"0","33.8","28.33",20,47160,"0","19.69","19.49",712,1291
"19-03-2024;00:20:00.000",2383.828,11417,2908.52,"0","32.82","35.75",16,10852,"0","33.51","27.92",20,47160,"0","19.53","19.41",712,1291
"19-03-2024;00:30:00.000",2383.828,11417,2908.524,"0","32.45","35.34",16,10852,"0","33.02","27.56",20,47160,"0","19.34","19.29",712,1291
"19-03-2024;00:40:00.000",2383.828,11417,2908.528,"0","32.16","34.91",16,10852,"0","32.7","27.23",20,47160,"0","19.22","19.22",712,1291
"19-03-2024;00:50:00.000",2383.828,11417,2908.532,"0","31.77","34.55",16,10852,"0","32.37","26.87",20,47160,"0","19.06","19.15",712,1291
"19-03-2024;01:00:00.000",2383.828,11417,2908.536,"0","31.44","34.12",16,10852,"0","32.08","26.53",20,47160,"0","18.77","19.08",712,1291
"19-03-2024;01:10:00.000",2383.828,11417,2908.54,"0","31.08","33.69",16,10852,"0","31.72","26.22",20,47160,"0","18.72","18.99",712,1291
"19-03-2024;01:20:00.000",2383.828,11417,2908.545,"0","30.62","33.32",16,10852,"0","31.3","25.87",20,47160,"0","18.62","18.91",712,1291
"19-03-2024;01:30:00.000",2383.828,11417,2908.549,"0","30.35","32.99",16,10852,"0","30.98","25.58",20,47160,"0","18.5","18.87",712,1291
"19-03-2024;01:40:00.000",2383.828,11417,2908.553,"0","30.07","32.6",16,10852,"0","30.72","25.29",20,47160,"0","18.32","18.83",712,1291
"19-03-2024;01:50:00.000",2383.828,11417,2908.557,"0","29.79","32.22",16,10852,"0","30.4","24.97",20,47160,"0","18.12","18.74",712,1291
"19-03-2024;02:00:00.000",2383.828,11417,2908.561,"0","29.55","31.89",16,10852,"0","30.08","24.7",20,47160,"0","18.01","18.69",712,1291
"19-03-2024;02:10:00.000",2383.828,11417,2908.565,"0","29.23","31.53",16,10852,"0","29.79","24.35",20,47160,"0","17.94","18.63",712,1291
"19-03-2024;02:20:00.000",2383.828,11417,2908.569,"0","28.98","31.18",16,10852,"0","29.5","24.1",20,47160,"0","17.68","18.61",712,1291
"19-03-2024;02:30:00.000",2383.828,11417,2908.573,"0","28.7","30.89",16,10852,"0","29.31","23.85",20,47160,"0","17.41","18.64",712,1291
"19-03-2024;02:40:00.000",2383.828,11417,2908.577,"0","28.45","30.53",16,10852,"0","28.99","23.54",20,47160,"0","17.41","18.64",712,1291
"19-03-2024;02:50:00.000",2383.828,11417,2908.582,"0","28.19","30.24",16,10852,"0","28.74","23.32",20,47160,"0","17.51","18.66",712,1291
"19-03-2024;03:00:00.000",2383.828,11417,2908.586,"0","27.96","29.96",16,10852,"0","28.54","23.1",20,47160,"0","17.55","18.66",712,1291
"19-03-2024;03:10:00.000",2383.828,11417,2908.59,"0","27.74","29.65",16,10852,"0","28.31","22.87",20,47160,"0","17.62","18.68",712,1291
"19-03-2024;03:20:00.000",2383.828,11417,2908.594,"0","27.55","29.36",16,10852,"0","28.13","22.69",20,47160,"0","17.65","18.66",712,1291
"19-03-2024;03:30:00.000",2383.828,11417,2908.598,"0","27.27","28.99",16,10852,"0","27.84","22.47",20,47160,"0","17.61","18.66",712,1291
"19-03-2024;03:40:00.000",2383.828,11417,2908.602,"0","27.01","28.78",16,10852,"0","27.62","22.28",20,47160,"0","17.58","18.66",712,1291
"19-03-2024;03:50:00.000",2383.828,11417,2908.606,"0","26.87","28.52",16,10852,"0","27.42","22.13",20,47160,"0","17.54","18.64",712,1291
"19-03-2024;04:00:00.000",2383.828,11417,2908.61,"0","26.58","28.26",16,10852,"0","27.23","21.93",20,47160,"0","17.55","18.62",712,1291
"19-03-2024;04:10:00.000",2383.828,11417,2908.615,"0","26.41","27.97",16,10852,"0","27.03","21.77",20,47160,"0","17.47","18.59",712,1291
"19-03-2024;04:20:00.000",2383.828,11417,2908.619,"0","26.19","27.71",16,10852,"0","26.77","21.61",20,47160,"0","17.3","18.53",712,1291
"19-03-2024;04:30:00.000",2383.828,11417,2908.623,"0","25.97","27.44",16,10852,"0","26.56","21.41",20,47160,"0","17.21","18.49",712,1291
"19-03-2024;04:40:00.000",2383.828,11417,2908.627,"0","25.78","27.21",16,10852,"0","26.33","21.24",20,47160,"0","17.15","18.46",712,1291
"19-03-2024;04:50:00.000",2383.828,11417,2908.631,"0","25.47","26.93",16,10852,"0","26.11","21.08",20,47160,"0","17.19","18.4",712,1291
"19-03-2024;05:00:00.000",2383.828,11417,2908.635,"0","25.32","26.67",16,10852,"0","25.93","20.89",20,47160,"0","16.99","18.35",712,1291
"19-03-2024;05:10:00.000",2383.828,11417,2908.639,"0","25.1","26.43",16,10852,"0","25.72","20.72",20,47160,"0","16.93","18.3",712,1291
"19-03-2024;05:20:00.000",2383.828,11417,2908.644,"0","24.83","26.16",16,10852,"0","25.37","20.51",20,47160,"0","16.82","18.25",712,1291
"19-03-2024;05:30:00.000",2383.855,11431.1142857143,2908.648,"16.69","37.73","37.87",16,10852,"16.07","42.95","39.48",20,47225.7142857143,"0","16.92","18.2",712,1291
"19-03-2024;05:40:00.000",2384.603,11445.2285714286,2908.652,"0","49.79","49.85",16,10855.3333333333,"0","49.98","49.98",20,47291.4285714286,"0","17.01","18.16",712,1291
"19-03-2024;05:50:00.000",2385.351,11459.3428571429,2908.656,"0","48.01","49.47",16,10858.6666666667,"0","48.78","48.49",20,47357.1428571429,"0","17.12","18.13",712,1291
"19-03-2024;06:00:00.000",2386.099,11473.4571428571,2908.661,"0","46.66","48.88",16,10862,"0","47.53","46.17",20,47422.8571428571,"0","17.13","18.09",712,1291
